MACHINE_NAME,BROWSER,APPLICATION,GRID_NODE,APPLICATION_URL,TEST_NAME,TIMER_NAME,SITE,DATETIME_STAMP,DURATION,BROWSER_MEM,ECLIPSE_MEM
SPDWAYAUTOTEST4,CHROME,KALIBRATE_SPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review End To End Scenario 01_01,Reject Prices,Pricing - 0007788 - LOWER HUDSON VALLEY - (845) 691-8959,2018-02-22T10:02:20.756+0000,12584,1019224,710164
SPDWAYAUTOTEST4,CHROME,KALIBRATE_SPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review End To End Scenario 01_01,Apply Prices,Pricing - 0007674 - LOWER HUDSON VALLEY - (845) 473-5230,2018-02-22T10:02:52.554+0000,18575,1028740,710544
SPDWAYAUTOTEST4,CHROME,KALIBRATE_SPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review End To End Scenario 01_01,Apply Prices Adjusted,Pricing - 0007724 - LOWER HUDSON VALLEY - (845) 878-6320,2018-02-22T10:03:20.267+0000,15202,1062068,710800
SPDWAYAUTOTEST4,CHROME,KALIBRATE_SPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review End To End Scenario 01_01,Apply Prices,Pricing - 0007672 - LOWER HUDSON VALLEY - (518) 822-9867,2018-02-22T10:03:57.106+0000,18087,1118904,711168
SPDWAYAUTOTEST4,CHROME,KALIBRATE_SPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review End To End Scenario 01_01,Reject Prices,Pricing - 0007713 - LOWER HUDSON VALLEY - (518) 943-4727,2018-02-22T10:04:31.017+0000,17937,1147108,713916
SPDWAYAUTOTEST4,CHROME,KALIBRATE_SPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review End To End Scenario 01_01,Apply Prices,Pricing - 0007658 - LOWER HUDSON VALLEY - (914) 241-4381,2018-02-22T10:04:57.869+0000,13523,1158320,715504
SPDWAYAUTOTEST4,CHROME,KALIBRATE_SPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review End To End Scenario 01_01,Apply Prices Adjusted,Pricing - 0007712 - LOWER HUDSON VALLEY - (518) 828-4912,2018-02-22T10:05:26.212+0000,15856,1198736,716460
SPDWAYAUTOTEST4,CHROME,KALIBRATE_SPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review End To End Scenario 01_01,Apply Prices,Pricing - 0007630 - LOWER HUDSON VALLEY - (845) 338-2705,2018-02-22T10:05:55.681+0000,15724,1252248,717580
SPDWAYAUTOTEST4,CHROME,KALIBRATE_SPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review End To End Scenario 01_01,Reject Prices,Pricing - 0007645 - LOWER HUDSON VALLEY - (845) 298-7366,2018-02-22T10:06:21.986+0000,13888,1308932,718260
SPDWAYAUTOTEST1,CHROME,KALIBRATE_SPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review End To End Scenario 02_01,Launch Application: KALIBRATE_SPEEDWAY_2.4.1_VANILLA,,2018-02-22T09:53:22.080+0000,1717,281408,1018816
SPDWAYAUTOTEST1,CHROME,KALIBRATE_SPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review End To End Scenario 02_01,Login,,2018-02-22T09:53:30.298+0000,4157,344248,1019216
SPDWAYAUTOTEST1,CHROME,KALIBRATE_SPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review End To End Scenario 02_01,Search widget search initiated with Product filter,,2018-02-22T09:53:47.987+0000,2930,351680,1020108
SPDWAYAUTOTEST1,CHROME,KALIBRATE_SPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review End To End Scenario 02_01,Click Generate Prices button in Multi Pricing Widget,,2018-02-22T09:56:04.438+0000,1004,462584,1031884
SPDWAYAUTOTEST1,CHROME,KALIBRATE_SPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review End To End Scenario 02_01,Sites for review present in Multi-Pricing Widget,Number of sites: 19,2018-02-22T09:59:30.477+0000,205625,443152,902104
SPDWAYAUTOTEST1,CHROME,KALIBRATE_SPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review End To End Scenario 02_01,Search widget search initiated with Sites for review filter,,2018-02-22T09:59:41.348+0000,2777,494508,903628
SPDWAYAUTOTEST1,CHROME,KALIBRATE_SPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review End To End Scenario 02_01,Apply Prices,Pricing - 0007787 - BINGHAMTON NY - (607) 273-4450,2018-02-22T10:00:26.132+0000,12920,572000,908008
SPDWAYAUTOTEST1,CHROME,KALIBRATE_SPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review End To End Scenario 02_01,Apply Prices Adjusted,Pricing - 0007749 - BINGHAMTON NY - (607) 734-1126,2018-02-22T10:00:48.164+0000,10462,589368,909640
SPDWAYAUTOTEST1,CHROME,KALIBRATE_SPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review End To End Scenario 02_01,Apply Prices,Pricing - 0007729 - BINGHAMTON NY - (607) 771-1932,2018-02-22T10:01:13.075+0000,11764,620928,911056
SPDWAYAUTOTEST1,CHROME,KALIBRATE_SPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review End To End Scenario 02_01,Reject Prices,Pricing - 0007726 - BINGHAMTON NY - (607) 766-0342,2018-02-22T10:01:37.051+0000,12810,645176,911960
SPDWAYAUTOTEST1,CHROME,KALIBRATE_SPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review End To End Scenario 02_01,Apply Prices,Pricing - 0007728 - BINGHAMTON NY - (607) 692-2602,2018-02-22T10:01:58.433+0000,9056,671860,913344
SPDWAYAUTOTEST1,CHROME,KALIBRATE_SPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review End To End Scenario 02_01,Apply Prices Adjusted,Pricing - 0007695 - BINGHAMTON NY - (607) 433-1425,2018-02-22T10:02:26.700+0000,16199,698220,914996
SPDWAYAUTOTEST1,CHROME,KALIBRATE_SPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review End To End Scenario 02_01,Apply Prices,Pricing - 0007725 - BINGHAMTON NY - (607) 770-4077,2018-02-22T10:02:50.695+0000,13050,722748,997936
SPDWAYAUTOTEST1,CHROME,KALIBRATE_SPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review End To End Scenario 02_01,Reject Prices,Pricing - 0007694 - BINGHAMTON NY - (845) 586-2526,2018-02-22T10:03:16.729+0000,15042,750944,1000384
SPDWAYAUTOTEST1,CHROME,KALIBRATE_SPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review End To End Scenario 02_01,Apply Prices,Pricing - 0007697 - BINGHAMTON NY - (607) 433-9963,2018-02-22T10:03:46.192+0000,15695,798336,1000784
SPDWAYAUTOTEST1,CHROME,KALIBRATE_SPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review End To End Scenario 02_01,Apply Prices Adjusted,Pricing - 0007693 - BINGHAMTON NY - (607) 865-4080,2018-02-22T10:04:16.782+0000,18991,798080,1001008
SPDWAYAUTOTEST1,CHROME,KALIBRATE_SPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review End To End Scenario 02_01,Apply Prices,Pricing - 0007692 - BINGHAMTON NY - (607) 334-9557,2018-02-22T10:04:37.969+0000,10865,831940,1001084
SPDWAYAUTOTEST1,CHROME,KALIBRATE_SPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review End To End Scenario 02_01,Reject Prices,Pricing - 0007688 - BINGHAMTON NY - (607) 648-2700,2018-02-22T10:05:01.135+0000,12916,869420,1001376
SPDWAYAUTOTEST1,CHROME,KALIBRATE_SPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review End To End Scenario 02_01,Apply Prices,Pricing - 0007685 - BINGHAMTON NY - (607) 754-8009,2018-02-22T10:05:28.582+0000,14901,911084,1001412
SPDWAYAUTOTEST1,CHROME,KALIBRATE_SPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review End To End Scenario 02_01,Apply Prices Adjusted,Pricing - 0007679 - BINGHAMTON NY - (607) 336-6825,2018-02-22T10:05:53.790+0000,12075,918156,1001412
SPDWAYAUTOTEST1,CHROME,KALIBRATE_SPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review End To End Scenario 02_01,Apply Prices,Pricing - 0007691 - BINGHAMTON NY - (607) 563-9524,2018-02-22T10:06:19.296+0000,13885,969648,1002008
SPDWAYAUTOTEST1,CHROME,KALIBRATE_SPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review End To End Scenario 02_01,Reject Prices,Pricing - 0007687 - BINGHAMTON NY - (607) 722-7509,2018-02-22T10:06:45.496+0000,15915,969168,1003304
SPDWAYAUTOTEST,CHROME,KALIBRATE_SPEEDWAY_2.9_4241,NA,http://weu-speedway291.kalibratetech.com//,Process Sites For Review End To End Scenario 01_01,Launch Application: KALIBRATE_SPEEDWAY_2.9_4241,,2018-02-22T09:54:17.116+0000,1863,269800,809432
SPDWAYAUTOTEST,CHROME,KALIBRATE_SPEEDWAY_2.9_4241,NA,http://weu-speedway291.kalibratetech.com//,Process Sites For Review End To End Scenario 01_01,Login,,2018-02-22T09:54:22.378+0000,866,280304,814588
SPDWAYAUTOTEST,CHROME,KALIBRATE_SPEEDWAY_2.9_4241,NA,http://weu-speedway291.kalibratetech.com//,Process Sites For Review End To End Scenario 01_01,Search widget search initiated with Product filter,,2018-02-22T09:54:36.425+0000,704,311412,818796
SPDWAYAUTOTEST,CHROME,KALIBRATE_SPEEDWAY_2.9_4241,NA,http://weu-speedway291.kalibratetech.com//,Process Sites For Review End To End Scenario 01_01,Click Generate Prices button in Multi Pricing Widget,,2018-02-22T09:59:08.473+0000,905,591820,807544
SPDWAYAUTOTEST,CHROME,KALIBRATE_SPEEDWAY_2.9_4241,NA,http://weu-speedway291.kalibratetech.com//,Process Sites For Review End To End Scenario 01_01,Sites for review present in Multi-Pricing Widget,Number of sites: 19,2018-02-22T10:00:27.559+0000,78645,651064,807548
SPDWAYAUTOTEST,CHROME,KALIBRATE_SPEEDWAY_2.9_4241,NA,http://weu-speedway291.kalibratetech.com//,Process Sites For Review End To End Scenario 01_01,Search widget search initiated with Sites for review filter,,2018-02-22T10:01:50.449+0000,19662,625368,777828
SPDWAYAUTOTEST,CHROME,KALIBRATE_SPEEDWAY_2.9_4241,NA,http://weu-speedway291.kalibratetech.com//,Process Sites For Review End To End Scenario 01_01,Reject Prices,0002835 - RHODE ISLAND - (401) 765-4056,2018-02-22T10:04:49.121+0000,39246,714684,755048
SPDWAYAUTOTEST,CHROME,KALIBRATE_SPEEDWAY_2.9_4241,NA,http://weu-speedway291.kalibratetech.com//,Process Sites For Review End To End Scenario 01_01,Apply Prices,0002834 - RHODE ISLAND - (401) 467-5101,2018-02-22T10:05:44.241+0000,38468,753956,755096
SPDWAYAUTOTEST,CHROME,KALIBRATE_SPEEDWAY_2.9_4241,NA,http://weu-speedway291.kalibratetech.com//,Process Sites For Review End To End Scenario 01_01,Apply Prices Adjusted,0002833 - RHODE ISLAND - (401) 274-5940,2018-02-22T10:06:44.774+0000,41575,841524,661524
SPDWAYAUTOTEST,CHROME,KALIBRATE_SPEEDWAY_2.9_4241,NA,http://weu-speedway291.kalibratetech.com//,Process Sites For Review End To End Scenario 01_01,Apply Prices,0002832 - RHODE ISLAND - (401) 725-0170,2018-02-22T10:07:38.938+0000,38179,914952,661544
SPDWAYAUTOTEST,CHROME,KALIBRATE_SPEEDWAY_2.9_4241,NA,http://weu-speedway291.kalibratetech.com//,Process Sites For Review End To End Scenario 01_01,Reject Prices,0002831 - RHODE ISLAND - (401) 351-5091,2018-02-22T10:08:32.758+0000,36644,876248,661896
SPDWAYAUTOTEST5,CHROME,KALIBRATE_SPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review End To End Scenario 01_01,Launch Application: KALIBRATE_SPEEDWAY_2.4.1_VANILLA,,2018-02-22T09:55:00.377+0000,966997,232748,678572
SPDWAYAUTOTEST5,CHROME,KALIBRATE_SPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review End To End Scenario 01_01,Login,,2018-02-22T09:55:14.989+0000,9771,400440,678576
SPDWAYAUTOTEST5,CHROME,KALIBRATE_SPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review End To End Scenario 01_01,Search widget search initiated with Product filter,,2018-02-22T09:55:34.717+0000,1523,475104,678612
SPDWAYAUTOTEST5,CHROME,KALIBRATE_SPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review End To End Scenario 01_01,Click Generate Prices button in Multi Pricing Widget,,2018-02-22T09:58:35.068+0000,1147,579316,678632
SPDWAYAUTOTEST5,CHROME,KALIBRATE_SPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review End To End Scenario 01_01,Sites for review present in Multi-Pricing Widget,Number of sites: 22,2018-02-22T10:02:02.173+0000,206770,506636,678864
SPDWAYAUTOTEST5,CHROME,KALIBRATE_SPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review End To End Scenario 01_01,Search widget search initiated with Sites for review filter,,2018-02-22T10:02:20.376+0000,5273,606464,678880
SPDWAYAUTOTEST5,CHROME,KALIBRATE_SPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review End To End Scenario 01_01,Apply Prices Adjusted,Pricing - 0004595 - MYRTLE BEACH - (843) 349-1527 (CFL),2018-02-22T10:03:12.359+0000,13936,714504,678924
SPDWAYAUTOTEST5,CHROME,KALIBRATE_SPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review End To End Scenario 01_01,Apply Prices,Pricing - 0004591 - MYRTLE BEACH - (843) 215-0697,2018-02-22T10:03:44.141+0000,19937,741080,678936
SPDWAYAUTOTEST5,CHROME,KALIBRATE_SPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review End To End Scenario 01_01,Reject Prices,Pricing - 0004593 - MYRTLE BEACH - (843) 237-9955,2018-02-22T10:04:08.100+0000,12148,773288,678936
SPDWAYAUTOTEST5,CHROME,KALIBRATE_SPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review End To End Scenario 01_01,Apply Prices,Pricing - 0004590 - MYRTLE BEACH - (843) 280-3388,2018-02-22T10:04:32.852+0000,13572,798224,679184
SPDWAYAUTOTEST5,CHROME,KALIBRATE_SPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review End To End Scenario 01_01,Apply Prices Adjusted,Pricing - 0004592 - MYRTLE BEACH - (843) 357-2213,2018-02-22T10:05:00.863+0000,13423,826908,679184
SPDWAYAUTOTEST5,CHROME,KALIBRATE_SPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review End To End Scenario 01_01,Apply Prices,Pricing - 0004589 - MYRTLE BEACH - (843) 347-7349 (CFL),2018-02-22T10:05:31.316+0000,18658,872848,679184
SPDWAYAUTOTEST5,CHROME,KALIBRATE_SPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review End To End Scenario 01_01,Reject Prices,Pricing - 0004582 - MYRTLE BEACH - (843) 397-9360 (CFL),2018-02-22T10:05:58.440+0000,16132,895732,679188
SPDWAYAUTOTEST5,CHROME,KALIBRATE_SPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review End To End Scenario 01_01,Apply Prices,Pricing - 0004587 - MYRTLE BEACH - (843) 839-4550 (CFL),2018-02-22T10:06:19.812+0000,10852,924248,679188
SPDWAYAUTOTEST5,CHROME,KALIBRATE_SPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review End To End Scenario 01_01,Apply Prices Adjusted,Pricing - 0004577 - MYRTLE BEACH - (843) 650-4150,2018-02-22T10:06:53.657+0000,19449,953216,679300
SPDWAYAUTOTEST5,CHROME,KALIBRATE_SPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review End To End Scenario 01_01,Apply Prices,Pricing - 0004586 - MYRTLE BEACH - (843) 215-6736,2018-02-22T10:07:17.100+0000,12052,1019752,679300
SPDWAYAUTOTEST5,CHROME,KALIBRATE_SPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review End To End Scenario 01_01,Reject Prices,Pricing - 0004575 - MYRTLE BEACH - (843) 839-4550,2018-02-22T10:07:41.365+0000,12837,1009532,679300
SPDWAYAUTOTEST5,CHROME,KALIBRATE_SPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review End To End Scenario 01_01,Apply Prices,Pricing - 0004594 - MYRTLE BEACH - (843) 399-1370 (CFL),2018-02-22T10:08:14.969+0000,22091,1047140,679300
SPDWAYAUTOTEST5,CHROME,KALIBRATE_SPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review End To End Scenario 01_01,Apply Prices Adjusted,Pricing - 0004585 - MYRTLE BEACH - (843) 280-6536,2018-02-22T10:08:45.677+0000,18684,1081228,679304
SPDWAYAUTOTEST5,CHROME,KALIBRATE_SPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review End To End Scenario 01_01,Apply Prices,Pricing - 0004573 - MYRTLE BEACH - (864) 298-0036,2018-02-22T10:09:09.542+0000,12045,1105720,679304
SPDWAYAUTOTEST5,CHROME,KALIBRATE_SPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review End To End Scenario 01_01,Reject Prices,Pricing - 0004570 - MYRTLE BEACH - (864) 574-7101,2018-02-22T10:09:33.402+0000,13289,1133876,679228
SPDWAYAUTOTEST5,CHROME,KALIBRATE_SPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review End To End Scenario 01_01,Apply Prices,Pricing - 0004588 - MYRTLE BEACH - (843) 347-2069,2018-02-22T10:09:58.145+0000,12633,1164036,679240
SPDWAYAUTOTEST5,CHROME,KALIBRATE_SPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review End To End Scenario 01_01,Apply Prices Adjusted,Pricing - 0004572 - MYRTLE BEACH - (864) 422-1157,2018-02-22T10:10:26.480+0000,12128,1188012,679076
SPDWAYAUTOTEST5,CHROME,KALIBRATE_SPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review End To End Scenario 01_01,Apply Prices,Pricing - 0004565 - MYRTLE BEACH - (843) 436-3360 (CFL),2018-02-22T10:10:53.607+0000,12511,1089636,679076
SPDWAYAUTOTEST5,CHROME,KALIBRATE_SPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review End To End Scenario 01_01,Reject Prices,Pricing - 0004583 - MYRTLE BEACH - (843) 488-9370,2018-02-22T10:11:24.111+0000,16112,1136268,678252
SPDWAYAUTOTEST1,CHROME,KALIBRATE_SPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review End To End Scenario 03_01,Launch Application: KALIBRATE_SPEEDWAY_2.4.1_VANILLA,,2018-02-22T10:07:28.660+0000,1765,280948,1003784
SPDWAYAUTOTEST1,CHROME,KALIBRATE_SPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review End To End Scenario 03_01,Login,,2018-02-22T10:07:36.878+0000,3946,342072,1003908
SPDWAYAUTOTEST1,CHROME,KALIBRATE_SPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review End To End Scenario 03_01,Search widget search initiated with Product filter,,2018-02-22T10:07:52.860+0000,1683,365260,1002332
SPDWAYAUTOTEST1,CHROME,KALIBRATE_SPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review End To End Scenario 03_01,Click Generate Prices button in Multi Pricing Widget,,2018-02-22T10:10:12.138+0000,9884,513964,1010496
SPDWAYAUTOTEST1,CHROME,KALIBRATE_SPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review End To End Scenario 03_01,Sites for review present in Multi-Pricing Widget,Number of sites: 19,2018-02-22T10:12:06.271+0000,113691,471032,1027900
SPDWAYAUTOTEST1,CHROME,KALIBRATE_SPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review End To End Scenario 03_01,Search widget search initiated with Sites for review filter,,2018-02-22T10:12:17.361+0000,3226,502880,1032028
SPDWAYAUTOTEST1,CHROME,KALIBRATE_SPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review End To End Scenario 03_01,Apply Prices,Pricing - 0007787 - BINGHAMTON NY - (607) 273-4450,2018-02-22T10:13:00.953+0000,10258,539440,1035672
SPDWAYAUTOTEST1,CHROME,KALIBRATE_SPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review End To End Scenario 03_01,Apply Prices Adjusted,Pricing - 0007749 - BINGHAMTON NY - (607) 734-1126,2018-02-22T10:13:20.780+0000,6928,561316,1005012
SPDWAYAUTOTEST1,CHROME,KALIBRATE_SPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review End To End Scenario 03_01,Apply Prices,Pricing - 0007729 - BINGHAMTON NY - (607) 771-1932,2018-02-22T10:13:41.432+0000,8335,549008,1005852
SPDWAYAUTOTEST1,CHROME,KALIBRATE_SPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review End To End Scenario 03_01,Reject Prices,Pricing - 0007726 - BINGHAMTON NY - (607) 766-0342,2018-02-22T10:13:57.797+0000,4554,579748,1006704
SPDWAYAUTOTEST1,CHROME,KALIBRATE_SPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review End To End Scenario 03_01,Apply Prices,Pricing - 0007728 - BINGHAMTON NY - (607) 692-2602,2018-02-22T10:14:14.630+0000,6791,583476,1007920
SPDWAYAUTOTEST1,CHROME,KALIBRATE_SPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review End To End Scenario 03_01,Apply Prices Adjusted,Pricing - 0007695 - BINGHAMTON NY - (607) 433-1425,2018-02-22T10:14:33.893+0000,8305,600652,1009100
SPDWAYAUTOTEST1,CHROME,KALIBRATE_SPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review End To End Scenario 03_01,Apply Prices,Pricing - 0007694 - BINGHAMTON NY - (845) 586-2526,2018-02-22T10:14:49.947+0000,5765,638256,1010036
SPDWAYAUTOTEST1,CHROME,KALIBRATE_SPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review End To End Scenario 03_01,Reject Prices,Pricing - 0007725 - BINGHAMTON NY - (607) 770-4077,2018-02-22T10:15:07.356+0000,7354,642824,1010736
SPDWAYAUTOTEST1,CHROME,KALIBRATE_SPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review End To End Scenario 03_01,Apply Prices,Pricing - 0007697 - BINGHAMTON NY - (607) 433-9963,2018-02-22T10:15:26.574+0000,8100,665308,1011904
SPDWAYAUTOTEST1,CHROME,KALIBRATE_SPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review End To End Scenario 03_01,Apply Prices Adjusted,Pricing - 0007679 - BINGHAMTON NY - (607) 336-6825,2018-02-22T10:15:47.361+0000,8286,693252,1012820
SPDWAYAUTOTEST1,CHROME,KALIBRATE_SPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review End To End Scenario 03_01,Apply Prices,Pricing - 0007693 - BINGHAMTON NY - (607) 865-4080,2018-02-22T10:16:26.613+0000,18797,700916,1027340
SPDWAYAUTOTEST1,CHROME,KALIBRATE_SPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review End To End Scenario 03_01,Reject Prices,Pricing - 0007688 - BINGHAMTON NY - (607) 648-2700,2018-02-22T10:17:00.528+0000,9876,720896,1027500
SPDWAYAUTOTEST1,CHROME,KALIBRATE_SPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review End To End Scenario 03_01,Apply Prices,Pricing - 0007692 - BINGHAMTON NY - (607) 334-9557,2018-02-22T10:17:32.224+0000,13097,742116,1027504
SPDWAYAUTOTEST1,CHROME,KALIBRATE_SPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review End To End Scenario 03_01,Apply Prices Adjusted,Pricing - 0007685 - BINGHAMTON NY - (607) 754-8009,2018-02-22T10:18:05.086+0000,13273,759996,1027504
SPDWAYAUTOTEST1,CHROME,KALIBRATE_SPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review End To End Scenario 03_01,Apply Prices,Pricing - 0007691 - BINGHAMTON NY - (607) 563-9524,2018-02-22T10:18:24.027+0000,7638,799864,1028368
